FPS,BoundingBox_Area,Model_Confidence
25.901926555623184,240480,0.9935153722763062
23.23570023550089,240480,0.992580771446228
29.438836847982067,240480,0.992580771446228
33.55625898958064,240480,0.9937061667442322
25.68902817702404,240480,0.9934207797050476
28.799675934740257,240480,0.9941565990447998
28.172532902317766,240480,0.991975724697113
28.864286885050692,240480,0.9943130016326904
23.941431292220642,240480,0.994724690914154
19.823052211627665,240480,0.9926890730857849
21.750154396691556,240480,0.9926032423973083
34.978127323453435,240480,0.9926032423973083
34.49966931175204,240000,0.9919593930244446
27.68312941672368,240000,0.9919593930244446
30.934138635964292,240000,0.9943084120750427
20.307545084283163,240000,0.9942730069160461
36.945693685181666,240000,0.9943432807922363
37.05929420232641,240000,0.992363452911377
28.904865951807466,240000,0.9937587976455688
35.37580653772888,240000,0.9937587976455688
27.6705279291842,240000,0.9905340671539307
20.770853377077955,240000,0.9927421808242798
29.952640344510648,240000,0.992323637008667
27.749062912227373,240000,0.9934438467025757
26.21895647708274,240000,0.9934438467025757
26.66449766992444,240000,0.9936222434043884
28.792558713630335,240000,0.9932830333709717
36.80434573602083,240000,0.9938215017318726
23.164990439461054,240000,0.994001567363739
21.013947759002658,240000,0.9928805828094482
35.887647505296684,240000,0.9928805828094482
29.29286104186841,240000,0.993034839630127
35.914074526716696,240000,0.9926593899726868
22.875418890313863,240000,0.991216778755188
24.490256221069547,240000,0.991216778755188
29.37389377782018,240000,0.9911412000656128
22.99027358827591,240000,0.9936670660972595
20.718014959010613,240000,0.9913157224655151
29.43119373387036,240000,0.9926232099533081
29.528370018371845,240000,0.9929783940315247
28.723546420084755,240000,0.9924403429031372
36.477539395112196,240000,0.9922845363616943
28.895506741029926,240000,0.9937276840209961
27.801851985821347,240000,0.9935592412948608
29.30309362693748,240000,0.9888157844543457
28.679748009588245,240000,0.9923984408378601
23.17382162422725,240000,0.9897812604904175
25.413525418077562,240000,0.9897812604904175
26.699633413251018,240000,0.9921660423278809
39.439724079699964,240000,0.9858023524284363
29.124846997283047,240000,0.9924827218055725
22.252225203081526,240000,0.9836118817329407
31.662007895654277,240000,0.991719126701355
28.870048529302256,240000,0.9902210235595703
35.09725267113022,240000,0.9854230880737305
35.86524576504786,240000,0.9875152111053467
35.517199292637166,240000,0.9875152111053467
29.872429406421876,240000,0.9879558682441711
34.94199415700929,240000,0.9930332899093628
20.68939993176457,240000,0.98546302318573
17.41153968113592,240000,0.98546302318573
22.20957095589393,240000,0.9879428744316101
37.201621105824756,240000,0.98795485496521
26.292258887635427,239040,0.9976305961608887
23.341084190710852,239040,0.9977625608444214
31.853168465035044,239040,0.9977625608444214
28.915227890493675,239040,0.9797582626342773
34.50676507772537,239040,0.9812712073326111
36.06942478386095,239040,0.9826221466064453
27.752551462087716,239040,0.9833435416221619
21.134446046481347,239040,0.9841874837875366
36.138105840978454,239040,0.9991574287414551
35.16257277039863,239040,0.9826168417930603
33.65480562588081,239040,0.9819275736808777
39.58713280725757,239040,0.9824923276901245
27.062610843800773,239040,0.9908816814422607
30.92250747670734,239040,0.9908816814422607
27.985311508537333,239040,0.9938846230506897
36.39019017378676,239040,0.9902409315109253
35.78965506409822,239040,0.9934367537498474
36.041529869099456,239040,0.9924496412277222
29.256695046854297,239040,0.9932587146759033
36.32652533418922,239040,0.99272221326828
16.00188045144888,239040,0.9922284483909607
35.042126032221965,239040,0.9943563342094421
